TWIN_ID,score_socialdesirability,score_conscientiousness,score_anxiety,score_HI,score_VI,score_HC,score_VC,score_finliteracy,score_numeracy,score_deductive_certainty,score_forwardflow,score_discount,score_presentbias,score_riskaversion,score_lossaversion,score_trustgame_sender,score_trustgame_receiver
1512,11,8,9,3.25,1.75,2.75,3.5,5,3,3,0.7492809930230818,-0.33260396386771984,0.0,0.4444444444444444,no switch,0.0,0.0
1513,0,6,14,5.0,3.0,4.5,4.5,3,4,4,0.7424858102097874,no switch,no switch,no switch,no switch,40.0,43.0
1514,7,8,6,4.5,2.75,3.25,4.5,5,5,4,0.8419137075186625,0.0,0.24722222222222223,0.06666666666666667,no switch,40.0,29.0
1515,0,8,2,4.5,2.5,3.5,3.5,6,8,4,0.811544633549617,0.0,0.0,-0.10000000000000002,no switch,40.0,23.0
1516,8,8,0,4.0,2.0,3.5,3.5,6,8,4,0.8266851522393076,2.335537882366184,0.010416666666666666,-0.016666666666666666,1.0294547707426824,40.0,45.0
1517,0,8,1,3.5,2.5,3.75,4.0,6,8,4,0.8718419782431328,26.58800620826653,0.1729166666666667,0.24444444444444444,no switch,40.0,45.0
1518,4,7,9,4.5,3.5,3.25,4.25,6,5,1,0.6507614405078435,0.0,0.0,0.03333333333333333,no switch,0.0,38.0
1519,0,8,17,4.25,2.5,4.25,3.75,4,6,4,0.8474138667270017,4372.7027400347215,0.20555555555555557,-0.43333333333333335,no switch,20.0,46.0
1520,6,8,7,4.5,4.0,4.5,4.0,5,7,4,0.8234697509346254,8.944379741508454,0.13958333333333334,0.15555555555555556,0.8695307646373616,40.0,50.0
1521,8,8,2,3.75,2.25,5.0,4.5,6,6,4,0.850151704107622,0.0,0.0,0.5444444444444444,no switch,0.0,45.0
1522,1,4,16,4.0,3.5,3.75,3.25,5,2,4,0.8070639843595357,0.0,0.0,no switch,no switch,40.0,30.0
1523,0,6,33,4.5,4.0,3.5,2.75,6,7,4,0.8471942650757391,0.0,0.0,no switch,no switch,40.0,9.0
1524,0,8,8,4.75,1.75,4.0,5.0,2,3,4,0.7683981503159417,no switch,no switch,no switch,no switch,40.0,45.0
1525,1,4,24,4.0,3.75,2.75,5.0,5,8,3,0.8480792811271524,36.64912030380606,-0.0034722222222222216,-0.1,no switch,80.0,40.0
1526,8,6,21,4.5,3.75,4.5,3.75,3,4,4,0.8770029965831465,149.60161273253462,0.21805555555555553,0.15000000000000002,no switch,40.0,32.0
1527,5,8,10,3.5,1.25,4.0,4.25,5,0,4,0.7931072254916967,16302.550742069938,-0.02777777777777778,-0.1722222222222222,no switch,40.0,67.0
1528,5,6,0,5.0,3.5,3.0,2.75,5,7,4,0.8491428940166096,35.24517476297444,-0.004166666666666666,-0.1722222222222222,0.6318434611903163,40.0,45.0
1529,6,7,4,3.75,3.0,3.25,3.75,6,7,4,0.8903160375917801,8263.54837274505,-0.010416666666666666,0.10000000000000002,no switch,80.0,37.0
1530,12,8,1,4.5,1.75,5.0,4.25,7,7,4,0.8571274358069694,0.0,0.0,0.0,1.0933206088271756,100.0,45.0
1531,6,7,12,5.0,3.25,4.5,3.5,6,8,4,0.8176006682203981,86.7339030017366,-0.024305555555555552,-0.17777777777777778,no switch,40.0,40.0
1532,1,0,28,4.0,2.25,4.0,4.0,4,5,4,0.7905620023560339,0.0,0.0,-0.13333333333333333,no switch,60.0,45.0
1533,3,1,12,4.0,3.75,3.5,4.25,6,3,4,0.8171635896867963,0.0,0.16666666666666666,0.024999999999999994,no switch,40.0,37.0
1534,8,8,4,4.25,3.25,4.25,4.75,5,3,4,0.820291967711,4.825761367031629,0.3138888888888889,0.5,no switch,40.0,37.0
1535,4,7,19,4.25,3.75,4.0,4.0,3,1,3,0.8073534336508222,1501200354006399.8,-0.2465277777777778,0.03333333333333333,1.8520424722698337,40.0,45.0
1536,9,8,17,5.0,4.25,3.5,1.5,4,3,4,0.8136293717875897,0.0,0.0,-0.24444444444444446,no switch,0.0,0.0
1537,9,8,35,5.0,3.75,4.5,4.5,5,7,4,0.7754319522445953,0.0,0.0,-0.5333333333333333,no switch,0.0,21.0
1538,7,8,9,4.0,2.25,4.5,2.25,4,6,4,0.8155013885059649,712.8217132862605,-0.0375,-0.4222222222222222,no switch,80.0,59.0
1539,0,7,3,5.0,2.5,3.75,4.0,1,3,4,0.8438346904129164,no switch,no switch,no switch,no switch,40.0,41.0
1540,11,8,9,3.5,3.25,3.75,3.5,5,7,4,0.8259047237450653,34.02045191097026,0.035416666666666666,0.19999999999999998,no switch,60.0,58.0
1541,2,8,20,4.75,3.0,4.0,4.0,4,5,3,0.8137214723388211,0.0,0.06666666666666667,-0.06666666666666667,no switch,40.0,56.0
1542,11,8,1,4.5,3.25,3.75,3.25,5,4,4,0.8526561678335405,16662.65585842929,0.009722222222222222,0.06666666666666667,no switch,100.0,55.0
1543,12,8,1,3.75,2.75,5.0,5.0,4,3,4,0.7384948853275147,4240.8475568035965,-0.18333333333333335,-0.4,no switch,20.0,33.0
1544,13,6,22,3.75,1.25,5.0,4.25,6,7,4,0.801219779251113,0.0,0.0,-0.061111111111111116,no switch,20.0,33.0
1545,7,8,0,4.75,3.5,3.0,4.0,5,8,4,0.8335346698905405,0.0,0.0,-0.05555555555555555,2.3747157107264787,100.0,53.0
1546,6,2,23,3.25,1.0,5.0,3.5,6,7,4,0.8418891003660829,1046843.5192127033,0.125,0.4222222222222222,no switch,100.0,45.0
1547,1,5,3,5.0,3.0,2.0,2.0,6,7,3,0.7841619078687161,0.0,0.0,-0.061111111111111116,no switch,100.0,25.0
1548,0,4,1,5.0,2.75,4.25,2.5,6,4,4,0.7760755817116485,0.0,0.0,-0.05,no switch,40.0,43.0
1549,8,6,6,3.5,2.25,3.25,3.75,4,4,4,0.7909645977487078,56.31448960579379,0.09999999999999999,0.027777777777777776,no switch,60.0,55.0
1550,0,3,19,4.25,3.5,4.25,2.25,6,5,4,0.7846838896111509,402.75615296469044,0.07013888888888888,0.13333333333333333,0.5460548060208694,60.0,27.0
1551,11,8,9,4.5,1.5,4.0,4.5,5,8,4,0.8748489822700889,23432304.395942837,-0.06666666666666667,0.12222222222222223,no switch,20.0,28.0
1552,4,7,9,4.5,3.75,3.75,4.0,6,6,4,0.8808585709999527,402.75615296469044,0.032638888888888884,-0.027777777777777776,1.1796046289659698,60.0,25.0
1553,12,8,0,4.5,1.75,4.0,3.5,6,1,3,0.8038832069737332,3895.6713940773607,-0.03194444444444445,0.49444444444444446,1.0191192653447294,40.0,44.0
1554,4,8,1,5.0,4.0,3.75,3.75,6,7,4,0.8098964809058968,377.7926690963741,0.036111111111111115,0.24444444444444446,no switch,20.0,26.0
1555,0,1,19,4.5,3.5,4.25,2.5,4,4,4,0.8444695811281522,no switch,no switch,no switch,no switch,100.0,100.0
1556,6,6,18,4.5,3.0,3.25,3.5,5,4,3,0.8496962355572821,423.0284478242843,-0.08194444444444444,-0.005555555555555554,0.8769916274216562,80.0,45.0
1557,11,8,1,4.75,3.5,3.75,4.0,6,5,4,0.7829810187518335,20772.84470154402,0.31527777777777777,0.25,no switch,0.0,0.0
1558,0,4,10,4.75,3.5,4.25,4.25,4,5,4,0.8085564246748489,no switch,no switch,no switch,no switch,60.0,45.0
1559,3,8,17,3.5,3.75,4.0,4.0,1,3,4,0.6323012640798384,167.04204082185296,0.165625,0.2833333333333333,1.236179711248626,0.0,53.0
1560,4,8,5,4.5,2.75,3.25,2.75,5,8,4,0.8076481312639497,4.825761367031629,0.09722222222222221,0.049999999999999996,2.6667264953950487,60.0,33.0
1561,0,7,22,4.0,2.75,2.75,4.25,2,8,4,0.8628844151822503,no switch,no switch,no switch,no switch,20.0,60.0
1562,0,4,13,3.75,3.0,3.75,3.5,2,6,4,0.8096471914328982,no switch,no switch,no switch,no switch,40.0,47.0
1563,6,3,6,4.25,3.75,1.75,3.5,6,8,4,0.8166709809656285,16750.143885602567,0.09027777777777779,-0.24444444444444446,no switch,100.0,43.0
1564,6,6,7,5.0,1.75,4.25,3.25,6,3,4,0.7930068615730291,90.62807202723366,0.013888888888888888,-0.2,no switch,20.0,55.0
1565,0,4,13,3.75,3.0,4.5,2.25,7,6,4,0.816030283706447,0.0,0.0,0.13333333333333333,no switch,100.0,55.0
1566,6,6,4,4.5,3.0,3.25,4.75,5,5,4,0.7741983517478148,4428.085637298981,0.18819444444444444,0.22777777777777777,no switch,40.0,45.0
1567,0,6,6,4.5,2.5,4.25,2.75,6,7,4,0.7911675603740351,0.0,0.0,0.03333333333333333,1.1649988807655616,40.0,55.0
1568,8,8,29,4.75,2.25,4.0,4.5,3,1,2,0.7965519003668228,1501199876836663.2,-0.19444444444444442,0.5277777777777778,no switch,40.0,23.0
1569,5,5,28,4.0,2.0,4.25,4.75,3,3,4,0.7763243366590814,1062705.865330673,-0.07916666666666666,0.0,no switch,40.0,43.0
1570,0,8,3,5.0,3.75,3.75,3.75,5,7,4,0.7167656361331145,0.0,0.0,0.11666666666666665,0.7014070498514664,40.0,45.0
1571,6,8,0,4.0,3.75,3.75,2.5,6,8,4,0.8813799851515329,0.0,0.0,0.3444444444444444,0.4364869096967337,60.0,45.0
1572,4,8,21,4.0,2.25,4.0,3.75,5,7,4,0.7230144286759778,0.0,0.008333333333333333,0.35555555555555557,no switch,20.0,42.0
1573,10,5,10,5.0,2.5,4.5,4.0,6,2,4,0.8434767288903674,1501199876840103.8,-0.06666666666666667,0.027777777777777776,no switch,100.0,100.0
1574,6,7,6,4.0,2.75,4.5,4.0,6,8,4,0.7392322013668475,0.3104781772960677,0.008333333333333333,0.13888888888888887,0.4548079386629187,40.0,14.0
1575,9,1,2,4.5,1.5,2.5,4.5,2,3,4,0.7748915233966169,0.0,0.0,0.0,no switch,0.0,7.0
1576,11,8,6,4.75,2.5,4.0,1.5,6,8,4,0.8466251052240232,800.3097404595413,-0.15,0.0,0.8876099747089672,100.0,45.0
1577,1,8,13,3.25,3.0,4.0,4.0,7,8,4,0.7881722017921114,1.7144237181276818,0.01736111111111111,-0.20555555555555557,no switch,40.0,33.0
1578,10,8,6,5.0,3.5,4.75,4.5,5,7,4,0.8430951059441602,0.0,0.032638888888888884,0.33888888888888885,no switch,40.0,29.0
1579,12,7,14,4.0,1.5,4.25,3.5,5,3,4,0.8457493641281149,0.0,0.0,0.06666666666666667,no switch,60.0,67.0
1580,6,7,49,5.0,3.75,4.25,3.25,6,6,4,0.8253819866541651,20667.713047903984,0.019444444444444448,no switch,no switch,100.0,100.0
1581,7,8,16,5.0,2.5,3.75,2.25,5,4,4,0.8200405336968649,4823.010556400996,0.05416666666666667,0.13333333333333333,no switch,40.0,45.0
1582,9,4,46,4.0,3.0,3.0,3.25,2,0,3,0.8554683013227737,14213123723.17063,-0.019444444444444448,0.5055555555555555,no switch,100.0,0.0
1583,7,7,2,3.5,3.5,3.25,3.75,6,8,4,0.8378069921380809,380.4213374892099,-0.044444444444444446,-0.1111111111111111,no switch,100.0,31.0
1584,1,8,4,5.0,4.0,4.5,5.0,6,7,4,0.843808478886311,195.7597256672724,0.03819444444444444,0.36111111111111116,no switch,0.0,0.0
1585,0,6,3,4.75,3.5,4.0,4.75,7,5,4,0.7936697009872224,0.0,0.0,no switch,no switch,100.0,64.0
1586,0,5,8,4.0,1.5,4.25,2.0,3,7,4,0.8768391349772643,no switch,no switch,no switch,no switch,60.0,52.0
1587,9,8,15,5.0,1.75,4.75,3.5,4,4,2,0.8535942949876109,0.0,0.0,0.17777777777777778,0.5321268067382117,40.0,45.0
1588,3,6,32,4.75,4.5,3.25,4.5,6,6,4,0.8282830478066764,0.3104781772960677,0.013888888888888888,0.06666666666666667,1.4623653549133524,100.0,33.0
1589,2,2,14,4.5,1.5,4.25,3.5,6,8,4,0.8547004606260028,62.11358555925397,-0.09027777777777778,0.0,no switch,100.0,28.0
1590,9,7,11,4.5,4.0,4.25,4.25,5,4,4,0.8830170798367208,1050761.088375005,0.03680555555555556,-0.2,no switch,40.0,38.0
1591,0,7,18,4.0,3.25,3.5,3.0,1,6,4,0.8508584714794306,no switch,no switch,no switch,no switch,20.0,11.0
1592,12,6,4,3.5,1.75,4.75,4.25,2,0,4,0.887016100382178,1258092.8153952325,-0.18125,0.38888888888888884,no switch,20.0,37.0
1593,1,2,31,4.0,1.75,3.75,4.75,4,3,3,0.8091294177175218,80.56695793169412,0.04097222222222222,no switch,no switch,40.0,44.0
1594,12,8,24,3.75,1.25,5.0,4.75,5,4,4,0.8106890280725477,4533.21729093902,0.010416666666666666,0.3333333333333333,no switch,20.0,43.0
1595,0,4,17,4.0,2.75,2.0,3.5,2,4,4,0.7990771351642272,no switch,no switch,no switch,no switch,0.0,0.0
1596,5,6,8,4.25,3.75,4.25,2.75,7,8,4,0.8727100124169024,0.0,0.0,no switch,no switch,100.0,35.0
1597,7,4,15,4.0,2.75,4.0,4.0,6,4,2,0.8642992109220602,1050866.220028645,-0.20555555555555557,0.22777777777777777,no switch,100.0,75.0
1598,0,1,18,4.75,4.0,3.0,2.5,4,7,4,0.7891367705866466,no switch,no switch,no switch,no switch,0.0,33.0
1599,2,1,20,3.25,2.25,3.25,4.75,7,8,4,0.852417062656056,0.0,0.0,0.6111111111111112,no switch,100.0,55.0
1600,8,7,15,4.5,3.5,3.5,3.0,6,7,4,0.6772320013536374,4377.101762997211,0.08750000000000001,0.016666666666666666,no switch,100.0,45.0
1601,7,8,23,2.75,2.5,3.25,4.25,7,5,4,0.8315307564310226,1050866.220028645,0.29444444444444445,0.15,2.3747157107264787,60.0,42.0
1602,4,7,18,4.25,1.75,3.0,2.0,3,6,4,0.782292423032229,0.0,0.34722222222222215,0.038888888888888896,no switch,40.0,45.0
1603,12,8,8,3.25,2.75,4.25,3.75,2,2,4,0.8859190823879045,4477.834393674761,-0.08888888888888889,-0.06666666666666667,no switch,60.0,56.0
1604,12,8,3,4.25,2.5,5.0,5.0,5,4,4,0.8129499267672393,0.0,0.0,-0.022222222222222216,1.2363051384147574,100.0,58.0
1605,2,6,16,4.0,2.75,4.25,1.5,7,8,4,0.8068935064135264,0.0,0.0,0.6111111111111112,no switch,40.0,43.0
1606,7,3,36,4.5,3.25,4.25,3.75,3,1,4,0.7589738020273986,3002399751775739.5,-0.13888888888888887,0.32222222222222224,no switch,60.0,57.0
1607,5,6,10,5.0,4.0,3.5,3.5,5,2,4,0.7614046958472048,405.3848213575263,0.005555555555555554,0.19999999999999998,no switch,80.0,64.0
1608,4,4,32,5.0,3.0,3.5,2.0,5,8,4,0.8147742726080156,0.0,0.39999999999999997,0.43333333333333335,no switch,100.0,55.0
1609,10,8,0,4.25,3.0,4.75,5.0,6,4,4,0.8915692160219807,60.294663072100256,0.011805555555555555,-0.016666666666666666,0.8674116776978056,60.0,45.0
1610,5,5,5,3.25,4.25,4.75,4.0,6,3,4,0.7621710053365919,478216579.9607816,-0.08888888888888889,-0.17777777777777778,no switch,40.0,28.0
1611,7,8,2,5.0,4.25,4.25,4.25,5,6,4,0.8306040752324119,0.0,0.075,-0.1111111111111111,no switch,60.0,47.0
1612,7,5,10,4.5,4.0,3.0,3.5,6,8,4,0.8334508816531601,4.825761367031629,-0.006250000000000001,0.18888888888888888,no switch,40.0,36.0
1613,0,8,3,4.25,3.5,4.0,4.75,2,8,4,0.841484317563781,no switch,no switch,no switch,no switch,80.0,49.0
1614,3,8,1,3.5,1.75,4.75,4.0,6,7,4,0.7912864255333633,0.3104781772960677,-0.008333333333333333,0.07777777777777778,0.5186183635709287,100.0,43.0
1615,0,8,10,4.0,1.25,4.5,1.5,6,8,4,0.7155981801431927,0.0,0.0,0.06666666666666667,no switch,20.0,34.0
1616,0,8,2,5.0,1.0,5.0,3.5,2,4,4,0.777954267081199,no switch,no switch,no switch,no switch,0.0,0.0
1617,0,8,15,3.5,3.75,4.0,4.75,3,3,4,0.7590782529526089,no switch,no switch,no switch,no switch,60.0,55.0
1618,4,7,5,3.0,1.25,4.75,3.75,6,7,4,0.8129009130984405,41.84129069966009,0.032638888888888884,0.4777777777777778,no switch,100.0,55.0
1619,0,2,7,4.0,4.0,4.5,3.0,1,5,4,0.8773212973395699,no switch,no switch,no switch,no switch,40.0,45.0
1620,12,8,13,4.0,2.0,4.75,4.25,4,3,4,0.817202269495148,800.3097404595413,-0.15,-0.05,no switch,60.0,55.0
1621,2,2,6,4.0,1.5,3.75,3.25,6,5,4,0.8306128827644629,1501199898160131.2,-0.4305555555555556,0.25,no switch,20.0,23.0
1622,9,4,6,4.25,2.75,4.75,4.5,3,1,3,0.8251843865157357,1501199875790515.0,-0.1111111111111111,0.24444444444444446,no switch,40.0,42.0
1623,3,7,12,4.5,2.0,3.75,2.25,7,6,4,0.857737397964804,11.42187730371728,0.07083333333333333,-0.12777777777777777,no switch,40.0,41.0
1624,6,7,15,4.0,1.25,4.0,3.75,6,4,4,0.7913755527774713,4717.878902760957,0.36944444444444446,0.4444444444444444,no switch,40.0,36.0
1625,6,2,5,2.25,1.25,4.75,2.5,6,7,4,0.8288305343223957,0.9315923415345702,-0.008333333333333333,0.29444444444444445,0.7277560461932695,100.0,46.0
1626,12,7,2,5.0,2.0,5.0,4.5,5,2,4,0.8345954458873515,0.0,0.1638888888888889,0.3111111111111111,no switch,60.0,55.0
1627,5,5,31,4.25,2.5,4.0,2.25,4,7,4,0.8834272569618243,4717.878902760957,0.13333333333333333,-0.1111111111111111,0.9357849756032074,40.0,31.0
1628,10,7,1,4.0,2.75,4.0,4.5,6,3,2,0.8404002066384919,0.0,0.0,0.06666666666666667,no switch,60.0,52.0
1629,11,8,6,5.0,4.25,4.25,4.5,6,4,4,0.8301563489311987,5.050210716011396,-0.027083333333333334,-0.17777777777777778,no switch,80.0,83.0
1630,10,8,8,3.5,2.0,3.75,2.75,6,4,4,0.8778259513508048,13712545895.715635,-0.2125,0.061111111111111116,no switch,40.0,54.0
1631,8,4,4,3.75,3.25,2.5,3.75,7,7,4,0.7739135022598801,352.71659692691225,0.05833333333333333,0.5,0.4746428776901347,60.0,40.0
1632,6,6,2,3.75,3.0,3.5,3.0,6,7,4,0.8780369679694817,2.3820688697774917,0.02777777777777778,0.14444444444444446,0.6699229283374186,80.0,45.0
1633,10,8,0,2.5,2.0,5.0,4.75,6,7,4,0.8478223203544107,0.0,0.0,-0.4,no switch,0.0,0.0
1634,10,8,14,3.75,2.5,4.75,4.75,5,7,4,0.8250008923336367,0.0,0.0,-0.17777777777777778,no switch,40.0,41.0
1635,9,2,41,3.75,3.25,3.5,3.75,5,4,3,0.8894047529905634,0.0,0.0,-0.2,no switch,0.0,0.0
1636,9,8,6,5.0,3.0,4.0,4.25,5,2,2,0.8099948258305674,111.0281372786681,0.17569444444444446,-0.06666666666666667,no switch,60.0,57.0
1637,8,7,3,4.5,1.75,3.0,3.0,5,3,4,0.8108550319635083,0.0,0.0,-0.24444444444444446,no switch,40.0,42.0
1638,1,5,3,4.75,1.5,4.5,2.0,2,7,4,0.840380543458325,0.0,0.0,0.13333333333333333,no switch,100.0,55.0
1639,5,8,6,4.75,2.25,3.75,3.75,5,8,4,0.8692952066492051,0.0,0.0,0.12222222222222223,0.9296442631902169,100.0,36.0
1640,6,8,0,4.0,1.5,5.0,5.0,5,7,3,0.8296147244358615,1050761.088375005,-0.30277777777777776,-0.061111111111111116,1.3501209091277144,60.0,45.0
1641,1,8,24,4.75,3.25,4.0,4.75,3,4,4,0.8031263739315294,0.0,0.0,0.35000000000000003,no switch,0.0,0.0
1642,6,8,19,4.75,3.0,3.5,4.0,7,5,2,0.7946285992700944,1054306.757844989,0.1638888888888889,-0.07777777777777779,no switch,40.0,53.0
1643,1,3,14,3.5,1.25,3.5,3.0,5,1,4,0.8469656547768921,0.0,0.05555555555555555,0.0,no switch,60.0,40.0
1644,6,2,12,4.5,2.75,4.0,4.25,7,8,4,0.8114014028104982,4428.085637298981,0.010416666666666666,0.13333333333333333,0.7798853020664392,20.0,19.0
1645,6,7,8,4.0,2.75,3.5,4.0,7,8,4,0.8221566855631872,0.3104781772960677,0.0,0.1277777777777778,0.5323474250779657,0.0,28.0
1646,6,6,9,5.0,1.5,2.25,3.0,6,7,4,0.8109495976988618,112.67208784071558,-0.08055555555555556,-0.025,no switch,40.0,52.0
1647,9,8,3,4.75,2.5,3.0,3.5,5,5,2,0.7890622208780101,3.8132535254395723,-0.12152777777777779,-0.07222222222222223,0.8796402622806081,20.0,0.0
1648,0,8,0,4.25,2.25,4.5,4.5,2,2,4,0.7480404812036154,no switch,no switch,no switch,no switch,80.0,53.0
1649,5,3,22,3.0,3.0,4.0,2.75,4,6,4,0.7294408099640524,0.0,0.0,0.6111111111111112,no switch,100.0,41.0
1650,3,7,10,4.25,3.0,4.75,4.75,6,7,4,0.8678710493484477,0.9315923415345702,-0.016666666666666666,0.17777777777777778,no switch,100.0,43.0
1651,7,5,26,4.0,2.0,4.5,4.75,4,3,4,0.8437390184705559,478216124.8272038,-0.1111111111111111,0.32222222222222224,no switch,20.0,50.0
1652,11,6,6,4.25,1.0,5.0,4.25,2,2,4,0.8176636395652778,1501199898160131.2,-0.08055555555555556,0.39444444444444454,no switch,0.0,13.0
1653,0,5,6,3.5,2.0,4.0,3.25,6,7,4,0.8392066911833121,40.57579006699883,0.0,0.05000000000000001,0.7921193417105623,0.0,0.0
1654,10,8,5,5.0,3.75,4.5,4.5,3,5,4,0.8305099135341937,24462397.771269944,-0.06944444444444443,-0.2888888888888889,no switch,40.0,45.0
1655,12,7,0,4.25,3.75,4.75,5.0,2,1,4,0.7703804176412323,24462397.771269944,-0.027777777777777776,0.4583333333333333,no switch,60.0,37.0
1656,4,8,17,4.0,3.25,4.0,5.0,5,5,1,0.7462158350089438,1501199875790515.0,-0.18888888888888888,0.10555555555555556,0.86693495245805,40.0,47.0
1657,3,8,17,4.5,3.0,3.75,2.0,6,6,4,0.8074505173887147,0.0,0.0,0.06666666666666667,1.0434019718383203,100.0,48.0
1658,7,1,6,2.75,2.25,2.75,3.25,7,7,4,0.8949567310352605,0.0,0.08472222222222221,0.45,0.181500820105405,40.0,45.0
1659,5,4,20,4.0,3.25,3.5,2.25,6,8,4,0.8237318092344083,1501199875806464.8,0.03194444444444445,0.26111111111111107,no switch,40.0,46.0
1660,10,7,48,4.25,3.0,5.0,3.5,6,4,4,0.8601028119390438,0.0,0.1111111111111111,no switch,no switch,40.0,29.0
1661,4,1,36,3.25,1.25,3.5,3.5,5,5,4,0.8235534123340956,13734907943.519587,0.16666666666666666,0.4166666666666667,no switch,100.0,53.0
1662,2,8,7,4.5,2.5,3.25,4.0,5,6,4,0.825100855499076,0.0,0.0,0.6111111111111112,no switch,40.0,45.0
1663,5,4,10,3.25,3.75,4.5,3.75,3,6,4,0.7752016188498189,0.0,0.0,0.20000000000000004,0.7221524042906404,40.0,46.0
1664,0,6,10,4.25,1.25,4.75,4.5,3,2,3,0.8949357400219039,no switch,no switch,no switch,no switch,0.0,0.0
1665,11,8,2,4.5,2.0,4.5,1.25,5,7,4,0.8594170629885229,0.9315923415345702,-0.006250000000000001,0.1611111111111111,no switch,40.0,45.0
1666,2,3,10,5.0,2.5,5.0,3.5,4,5,4,0.7652275231665202,0.0,0.0,0.3055555555555556,no switch,60.0,55.0
1667,8,7,20,4.25,2.0,4.0,4.0,5,6,4,0.7690015786489982,32.754951278309,0.04791666666666666,0.1722222222222222,no switch,60.0,55.0
1668,4,6,4,4.25,2.75,3.5,4.5,5,8,3,0.814743863199109,0.0,0.0,0.06666666666666667,1.0115135467628324,60.0,36.0
1669,6,3,15,3.5,1.75,3.5,3.25,5,8,4,0.8840400392090327,0.0,0.0,0.49444444444444446,0.5045857777066546,20.0,25.0
1670,8,5,14,4.75,2.75,4.75,3.75,4,8,4,0.706886976379374,1501199875790620.2,0.08333333333333333,0.31666666666666665,no switch,0.0,0.0
1671,5,8,26,4.5,2.5,4.5,2.0,6,6,4,0.8607875356106484,0.0,0.09583333333333333,0.049999999999999996,1.2099292015784413,100.0,100.0
1672,6,2,1,3.75,2.25,3.5,3.25,7,7,4,0.9013825232589431,0.0,0.0,0.21666666666666667,no switch,40.0,45.0
1673,5,4,10,4.25,2.0,3.75,3.75,6,7,4,0.8739402692740391,4428.085637298981,0.015972222222222224,0.20555555555555557,1.1796046289659698,40.0,30.0
1674,0,6,2,5.0,3.5,4.0,3.75,3,8,4,0.7584645716635381,no switch,no switch,no switch,no switch,0.0,45.0
1675,0,1,15,4.25,2.5,3.75,4.25,4,1,4,0.7747382690930916,no switch,no switch,no switch,no switch,0.0,11.0
1676,8,4,3,4.25,3.0,4.5,3.5,5,6,4,0.8304970566039911,1062705.865330673,0.14027777777777775,0.2611111111111111,0.23577657282383763,20.0,45.0
1677,6,8,13,4.0,3.5,4.5,4.5,6,8,4,0.8230737987541299,2.335537882366184,0.02638888888888889,0.20000000000000004,no switch,40.0,43.0
1678,3,4,12,4.75,4.0,1.25,3.5,4,4,4,0.8513446562323723,0.0,0.0,0.2833333333333334,1.021310156665107,0.0,52.0
1679,4,6,0,4.0,3.5,4.0,4.0,5,5,4,0.8039396272335655,1501199875790620.2,-0.041666666666666664,0.11666666666666665,no switch,60.0,53.0
1680,8,8,2,4.5,3.0,4.5,4.5,5,7,3,0.8683697010076453,4717.878902760957,0.016666666666666666,0.08333333333333333,0.8982283219962782,40.0,42.0
1681,10,6,3,3.25,2.5,3.25,3.0,1,0,2,0.8087815492747097,13712733386.762877,-0.18888888888888888,0.6111111111111112,no switch,40.0,44.0
1682,1,7,0,4.0,3.5,4.0,3.75,6,7,4,0.8408203928731647,0.0,0.0,0.13333333333333333,1.4200635265078363,40.0,55.0
1683,10,4,0,4.75,2.5,4.5,2.75,4,1,0,0.9173609997922145,59.029162439439,-0.05347222222222222,-0.5333333333333333,no switch,100.0,80.0
1684,8,8,5,4.25,2.75,4.0,4.25,5,8,4,0.7783341022978093,380.4213374892099,0.08888888888888889,-0.17777777777777778,1.0047233035906424,80.0,43.0
1685,2,8,24,2.5,2.5,3.0,4.0,3,3,4,0.7950012798026007,0.0,0.0,no switch,no switch,40.0,49.0
1686,9,7,18,4.25,5.0,5.0,5.0,6,5,1,0.8118674660763133,1046419.1155265433,-0.11944444444444445,-0.00555555555555555,no switch,40.0,38.0
1687,10,7,0,4.75,2.75,4.75,4.5,6,6,4,0.8003703756618784,0.3104781772960677,0.032638888888888884,-0.022222222222222216,no switch,40.0,40.0
1688,3,8,11,4.0,2.5,3.75,4.0,5,7,4,0.7418725827373315,0.0,0.0,0.06666666666666667,no switch,100.0,45.0
1689,11,6,13,4.0,3.0,3.75,3.75,3,2,2,0.647114326896361,14.050545696553074,-0.004166666666666666,-0.24444444444444446,no switch,20.0,37.0
1690,3,8,1,5.0,3.75,4.75,3.75,6,8,4,0.8885300964894532,0.0,0.0,0.4277777777777778,0.0858432162071628,60.0,36.0
1691,4,5,34,4.0,2.25,4.0,4.5,3,3,4,0.6124787567691397,14.050545696553074,0.20972222222222223,-0.1111111111111111,no switch,20.0,33.0
1692,0,8,21,4.0,2.75,3.75,3.0,2,3,4,0.8472222296934329,no switch,no switch,no switch,no switch,60.0,55.0
1693,10,6,1,5.0,2.25,5.0,4.75,5,8,4,0.75500364422075,0.9315923415345702,0.0,0.03333333333333333,0.6442428466538572,20.0,36.0
1694,5,4,12,3.5,3.0,3.25,3.25,4,5,4,0.8348523813556606,0.0,0.10833333333333334,0.13333333333333333,no switch,60.0,55.0
1695,11,8,0,4.75,2.25,3.5,4.0,6,7,4,0.7525035618742678,4.825761367031629,-0.008333333333333333,-0.2,no switch,20.0,20.0
1696,6,6,17,4.0,3.25,5.0,4.75,4,6,3,0.8662682325126121,355.33253939729144,0.030555555555555558,0.25555555555555554,0.6450333256330524,40.0,37.0
